fecha,PVPC_DEF,PVPC_2_PED_NOC,PVPC_ELEC_NOC,date
2016-09-04 09:00:00+02:00,107.8,59.03,62.69,2016-09-04 09:00:00+02:00
2016-09-04 10:00:00+02:00,102.98,55.16,57.95,2016-09-04 10:00:00+02:00
2016-09-04 11:00:00+02:00,103.72,55.43,58.63,2016-09-04 11:00:00+02:00
2016-09-04 12:00:00+02:00,103.86,55.52,58.76,2016-09-04 12:00:00+02:00
2016-09-04 13:00:00+02:00,104.87,123.59,123.59,2016-09-04 13:00:00+02:00
2016-09-04 14:00:00+02:00,104.12,122.83,122.83,2016-09-04 14:00:00+02:00
2016-09-04 15:00:00+02:00,98.36,116.89,116.89,2016-09-04 15:00:00+02:00
2016-09-04 16:00:00+02:00,97.25,115.77,115.77,2016-09-04 16:00:00+02:00
2016-09-04 17:00:00+02:00,97.36,115.88,115.88,2016-09-04 17:00:00+02:00
2016-09-04 18:00:00+02:00,97.38,115.95,115.95,2016-09-04 18:00:00+02:00
2016-09-04 19:00:00+02:00,102.14,120.74,120.74,2016-09-04 19:00:00+02:00
2016-09-04 20:00:00+02:00,108.9,127.61,127.61,2016-09-04 20:00:00+02:00
2016-09-04 21:00:00+02:00,111.96,130.69,130.69,2016-09-04 21:00:00+02:00
2016-09-04 22:00:00+02:00,105.59,124.01,124.01,2016-09-04 22:00:00+02:00
2016-09-04 23:00:00+02:00,102.04,55.66,57.24,2016-09-04 23:00:00+02:00
2016-09-05 00:00:00+02:00,103.65,56.61,58.8,2016-09-05 00:00:00+02:00
2016-09-05 01:00:00+02:00,105.82,57.87,55.26,2016-09-05 01:00:00+02:00
2016-09-05 02:00:00+02:00,109.55,60.25,56.97,2016-09-05 02:00:00+02:00
2016-09-05 03:00:00+02:00,109.94,60.25,56.8,2016-09-05 03:00:00+02:00
2016-09-05 04:00:00+02:00,109.78,60.04,56.61,2016-09-05 04:00:00+02:00
2016-09-05 05:00:00+02:00,111.22,61.51,58.02,2016-09-05 05:00:00+02:00
2016-09-05 06:00:00+02:00,112.91,63.34,59.88,2016-09-05 06:00:00+02:00
2016-09-05 07:00:00+02:00,111.41,62.55,66.33,2016-09-05 07:00:00+02:00
2016-09-05 08:00:00+02:00,107.59,60.02,62.64,2016-09-05 08:00:00+02:00
2016-09-05 09:00:00+02:00,110.88,63.23,65.95,2016-09-05 09:00:00+02:00
2016-09-05 10:00:00+02:00,109.93,62.49,65.03,2016-09-05 10:00:00+02:00
2016-09-05 11:00:00+02:00,110.99,63.08,66.05,2016-09-05 11:00:00+02:00
2016-09-05 12:00:00+02:00,109.6,61.78,64.66,2016-09-05 12:00:00+02:00
2016-09-05 13:00:00+02:00,109.18,127.73,127.73,2016-09-05 13:00:00+02:00
2016-09-05 14:00:00+02:00,108.08,126.68,126.68,2016-09-05 14:00:00+02:00
2016-09-05 15:00:00+02:00,104.47,122.83,122.83,2016-09-05 15:00:00+02:00
2016-09-05 16:00:00+02:00,104.34,122.71,122.71,2016-09-05 16:00:00+02:00
2016-09-05 17:00:00+02:00,104.94,123.3,123.3,2016-09-05 17:00:00+02:00
2016-09-05 18:00:00+02:00,105.76,124.18,124.18,2016-09-05 18:00:00+02:00
2016-09-05 19:00:00+02:00,106.74,125.17,125.17,2016-09-05 19:00:00+02:00
2016-09-05 20:00:00+02:00,112.99,131.68,131.68,2016-09-05 20:00:00+02:00
2016-09-05 21:00:00+02:00,114.45,133.2,133.2,2016-09-05 21:00:00+02:00
2016-09-05 22:00:00+02:00,106.19,124.67,124.67,2016-09-05 22:00:00+02:00
2016-09-05 23:00:00+02:00,103.54,56.56,58.65,2016-09-05 23:00:00+02:00
2016-09-06 00:00:00+02:00,107.6,59.78,62.64,2016-09-06 00:00:00+02:00
2016-09-06 01:00:00+02:00,109.76,61.32,58.46,2016-09-06 01:00:00+02:00
2016-09-06 02:00:00+02:00,109.75,60.96,57.97,2016-09-06 02:00:00+02:00
2016-09-06 03:00:00+02:00,110.43,61.38,58.24,2016-09-06 03:00:00+02:00
2016-09-06 04:00:00+02:00,112.34,62.64,59.16,2016-09-06 04:00:00+02:00
2016-09-06 05:00:00+02:00,112.42,62.71,59.22,2016-09-06 05:00:00+02:00
2016-09-06 06:00:00+02:00,113.52,64.04,60.65,2016-09-06 06:00:00+02:00
2016-09-06 07:00:00+02:00,111.57,62.7,66.44,2016-09-06 07:00:00+02:00
2016-09-06 08:00:00+02:00,110.08,62.24,65.13,2016-09-06 08:00:00+02:00
2016-09-06 09:00:00+02:00,111.81,63.81,66.85,2016-09-06 09:00:00+02:00
2016-09-06 10:00:00+02:00,110.93,63.01,65.98,2016-09-06 10:00:00+02:00
2016-09-06 11:00:00+02:00,112.33,63.93,67.34,2016-09-06 11:00:00+02:00
2016-09-06 12:00:00+02:00,112.4,64.0,67.35,2016-09-06 12:00:00+02:00
2016-09-06 13:00:00+02:00,112.56,131.3,131.3,2016-09-06 13:00:00+02:00
2016-09-06 14:00:00+02:00,111.24,129.91,129.91,2016-09-06 14:00:00+02:00
2016-09-06 15:00:00+02:00,107.69,126.23,126.23,2016-09-06 15:00:00+02:00
2016-09-06 16:00:00+02:00,107.47,126.01,126.01,2016-09-06 16:00:00+02:00
2016-09-06 17:00:00+02:00,107.67,126.16,126.16,2016-09-06 17:00:00+02:00
2016-09-06 18:00:00+02:00,109.73,128.28,128.28,2016-09-06 18:00:00+02:00
2016-09-06 19:00:00+02:00,112.31,130.88,130.88,2016-09-06 19:00:00+02:00
2016-09-06 20:00:00+02:00,115.78,134.54,134.54,2016-09-06 20:00:00+02:00
2016-09-06 21:00:00+02:00,116.73,135.55,135.55,2016-09-06 21:00:00+02:00
2016-09-06 22:00:00+02:00,108.78,127.33,127.33,2016-09-06 22:00:00+02:00
2016-09-06 23:00:00+02:00,105.77,58.36,60.84,2016-09-06 23:00:00+02:00
2016-09-07 00:00:00+02:00,109.42,61.54,64.46,2016-09-07 00:00:00+02:00
2016-09-07 01:00:00+02:00,111.3,62.81,59.91,2016-09-07 01:00:00+02:00
2016-09-07 02:00:00+02:00,111.73,62.86,59.83,2016-09-07 02:00:00+02:00
2016-09-07 03:00:00+02:00,113.42,64.06,60.71,2016-09-07 03:00:00+02:00
2016-09-07 04:00:00+02:00,114.9,64.96,61.36,2016-09-07 04:00:00+02:00
2016-09-07 05:00:00+02:00,115.52,65.54,61.92,2016-09-07 05:00:00+02:00
2016-09-07 06:00:00+02:00,115.26,65.7,62.31,2016-09-07 06:00:00+02:00
2016-09-07 07:00:00+02:00,114.88,65.82,69.8,2016-09-07 07:00:00+02:00
2016-09-07 08:00:00+02:00,113.42,65.42,68.46,2016-09-07 08:00:00+02:00
2016-09-07 09:00:00+02:00,114.19,66.11,69.29,2016-09-07 09:00:00+02:00
2016-09-07 10:00:00+02:00,113.2,65.22,68.26,2016-09-07 10:00:00+02:00
2016-09-07 11:00:00+02:00,114.38,65.97,69.4,2016-09-07 11:00:00+02:00
2016-09-07 12:00:00+02:00,114.6,66.12,69.56,2016-09-07 12:00:00+02:00
2016-09-07 13:00:00+02:00,114.21,132.9,132.9,2016-09-07 13:00:00+02:00
2016-09-07 14:00:00+02:00,111.65,130.32,130.32,2016-09-07 14:00:00+02:00
2016-09-07 15:00:00+02:00,107.98,126.47,126.47,2016-09-07 15:00:00+02:00
2016-09-07 16:00:00+02:00,107.07,125.56,125.56,2016-09-07 16:00:00+02:00
2016-09-07 17:00:00+02:00,106.67,125.21,125.21,2016-09-07 17:00:00+02:00
2016-09-07 18:00:00+02:00,108.36,126.91,126.91,2016-09-07 18:00:00+02:00
2016-09-07 19:00:00+02:00,109.6,128.16,128.16,2016-09-07 19:00:00+02:00
2016-09-07 20:00:00+02:00,114.72,133.42,133.42,2016-09-07 20:00:00+02:00
2016-09-07 21:00:00+02:00,116.93,135.75,135.75,2016-09-07 21:00:00+02:00
2016-09-07 22:00:00+02:00,107.38,125.92,125.92,2016-09-07 22:00:00+02:00
2016-09-07 23:00:00+02:00,104.73,57.35,59.8,2016-09-07 23:00:00+02:00
2016-09-08 00:00:00+02:00,102.28,54.66,57.31,2016-09-08 00:00:00+02:00
2016-09-08 01:00:00+02:00,102.08,53.91,51.26,2016-09-08 01:00:00+02:00
2016-09-08 02:00:00+02:00,100.65,52.31,49.49,2016-09-08 02:00:00+02:00
2016-09-08 03:00:00+02:00,101.9,53.06,50.03,2016-09-08 03:00:00+02:00
2016-09-08 04:00:00+02:00,103.9,54.5,51.25,2016-09-08 04:00:00+02:00
2016-09-08 05:00:00+02:00,104.98,55.53,52.2,2016-09-08 05:00:00+02:00
2016-09-08 06:00:00+02:00,110.37,60.93,57.58,2016-09-08 06:00:00+02:00
2016-09-08 07:00:00+02:00,109.57,60.84,64.49,2016-09-08 07:00:00+02:00
2016-09-08 08:00:00+02:00,108.49,60.64,63.53,2016-09-08 08:00:00+02:00
2016-09-08 09:00:00+02:00,110.06,62.05,65.09,2016-09-08 09:00:00+02:00
2016-09-08 10:00:00+02:00,109.61,61.73,64.66,2016-09-08 10:00:00+02:00
2016-09-08 11:00:00+02:00,110.72,62.42,65.72,2016-09-08 11:00:00+02:00
2016-09-08 12:00:00+02:00,111.14,62.83,66.14,2016-09-08 12:00:00+02:00
2016-09-08 13:00:00+02:00,111.19,129.86,129.86,2016-09-08 13:00:00+02:00
2016-09-08 14:00:00+02:00,109.68,128.34,128.34,2016-09-08 14:00:00+02:00
2016-09-08 15:00:00+02:00,106.12,124.6,124.6,2016-09-08 15:00:00+02:00
2016-09-08 16:00:00+02:00,105.52,123.94,123.94,2016-09-08 16:00:00+02:00
2016-09-08 17:00:00+02:00,105.35,123.82,123.82,2016-09-08 17:00:00+02:00
2016-09-08 18:00:00+02:00,105.06,123.59,123.59,2016-09-08 18:00:00+02:00
2016-09-08 19:00:00+02:00,106.51,124.99,124.99,2016-09-08 19:00:00+02:00
2016-09-08 20:00:00+02:00,110.66,129.27,129.27,2016-09-08 20:00:00+02:00
2016-09-08 21:00:00+02:00,114.09,132.9,132.9,2016-09-08 21:00:00+02:00
2016-09-08 22:00:00+02:00,107.26,125.85,125.85,2016-09-08 22:00:00+02:00
2016-09-08 23:00:00+02:00,103.3,56.01,58.38,2016-09-08 23:00:00+02:00
2016-09-09 00:00:00+02:00,101.59,54.05,56.64,2016-09-09 00:00:00+02:00
2016-09-09 01:00:00+02:00,103.55,55.32,52.6,2016-09-09 01:00:00+02:00
2016-09-09 02:00:00+02:00,102.72,54.25,51.38,2016-09-09 02:00:00+02:00
2016-09-09 03:00:00+02:00,104.99,55.85,52.7,2016-09-09 03:00:00+02:00
2016-09-09 04:00:00+02:00,106.32,56.91,53.65,2016-09-09 04:00:00+02:00
2016-09-09 05:00:00+02:00,108.19,58.69,55.33,2016-09-09 05:00:00+02:00
2016-09-09 06:00:00+02:00,113.65,63.89,60.36,2016-09-09 06:00:00+02:00
2016-09-09 07:00:00+02:00,110.92,62.19,65.87,2016-09-09 07:00:00+02:00
2016-09-09 08:00:00+02:00,110.15,62.19,65.18,2016-09-09 08:00:00+02:00
2016-09-09 09:00:00+02:00,112.62,64.4,67.62,2016-09-09 09:00:00+02:00
2016-09-09 10:00:00+02:00,112.04,63.9,67.04,2016-09-09 10:00:00+02:00
2016-09-09 11:00:00+02:00,113.5,64.86,68.45,2016-09-09 11:00:00+02:00
2016-09-09 12:00:00+02:00,113.6,64.96,68.55,2016-09-09 12:00:00+02:00
2016-09-09 13:00:00+02:00,113.42,132.16,132.16,2016-09-09 13:00:00+02:00
2016-09-09 14:00:00+02:00,111.65,130.37,130.37,2016-09-09 14:00:00+02:00
2016-09-09 15:00:00+02:00,107.67,126.16,126.16,2016-09-09 15:00:00+02:00
2016-09-09 16:00:00+02:00,106.91,125.39,125.39,2016-09-09 16:00:00+02:00
2016-09-09 17:00:00+02:00,106.79,125.27,125.27,2016-09-09 17:00:00+02:00
2016-09-09 18:00:00+02:00,107.15,125.63,125.63,2016-09-09 18:00:00+02:00
2016-09-09 19:00:00+02:00,107.83,126.37,126.37,2016-09-09 19:00:00+02:00
2016-09-09 20:00:00+02:00,111.38,129.99,129.99,2016-09-09 20:00:00+02:00
2016-09-09 21:00:00+02:00,115.03,133.84,133.84,2016-09-09 21:00:00+02:00
2016-09-09 22:00:00+02:00,107.87,126.42,126.42,2016-09-09 22:00:00+02:00
2016-09-09 23:00:00+02:00,101.77,55.0,56.96,2016-09-09 23:00:00+02:00
2016-09-10 00:00:00+02:00,97.78,51.62,53.01,2016-09-10 00:00:00+02:00
2016-09-10 01:00:00+02:00,97.11,51.08,49.4,2016-09-10 01:00:00+02:00
2016-09-10 02:00:00+02:00,96.88,50.3,48.35,2016-09-10 02:00:00+02:00
2016-09-10 03:00:00+02:00,99.99,52.21,49.67,2016-09-10 03:00:00+02:00
2016-09-10 04:00:00+02:00,99.46,51.59,49.07,2016-09-10 04:00:00+02:00
2016-09-10 05:00:00+02:00,98.94,51.14,48.63,2016-09-10 05:00:00+02:00
2016-09-10 06:00:00+02:00,100.64,52.57,49.95,2016-09-10 06:00:00+02:00
2016-09-10 07:00:00+02:00,102.09,53.98,56.99,2016-09-10 07:00:00+02:00
2016-09-10 08:00:00+02:00,107.63,58.64,62.5,2016-09-10 08:00:00+02:00
2016-09-10 09:00:00+02:00,110.33,61.22,65.17,2016-09-10 09:00:00+02:00
2016-09-10 10:00:00+02:00,108.91,60.2,63.78,2016-09-10 10:00:00+02:00
2016-09-10 11:00:00+02:00,108.33,59.42,63.18,2016-09-10 11:00:00+02:00
2016-09-10 12:00:00+02:00,107.99,59.21,62.88,2016-09-10 12:00:00+02:00
2016-09-10 13:00:00+02:00,108.62,127.37,127.37,2016-09-10 13:00:00+02:00
2016-09-10 14:00:00+02:00,108.11,126.85,126.85,2016-09-10 14:00:00+02:00
2016-09-10 15:00:00+02:00,102.18,120.64,120.64,2016-09-10 15:00:00+02:00
2016-09-10 16:00:00+02:00,101.48,119.94,119.94,2016-09-10 16:00:00+02:00
2016-09-10 17:00:00+02:00,99.18,117.57,117.57,2016-09-10 17:00:00+02:00
2016-09-10 18:00:00+02:00,101.46,120.01,120.01,2016-09-10 18:00:00+02:00
2016-09-10 19:00:00+02:00,104.85,123.37,123.37,2016-09-10 19:00:00+02:00
2016-09-10 20:00:00+02:00,108.72,127.32,127.32,2016-09-10 20:00:00+02:00
2016-09-10 21:00:00+02:00,110.01,128.61,128.61,2016-09-10 21:00:00+02:00
2016-09-10 22:00:00+02:00,104.73,123.15,123.15,2016-09-10 22:00:00+02:00
2016-09-10 23:00:00+02:00,98.1,51.57,53.29,2016-09-10 23:00:00+02:00
2016-09-11 00:00:00+02:00,91.74,45.92,47.0,2016-09-11 00:00:00+02:00
2016-09-11 01:00:00+02:00,93.02,46.97,45.3,2016-09-11 01:00:00+02:00
2016-09-11 02:00:00+02:00,95.97,48.9,46.71,2016-09-11 02:00:00+02:00
2016-09-11 03:00:00+02:00,96.56,49.53,47.42,2016-09-11 03:00:00+02:00
2016-09-11 04:00:00+02:00,96.49,49.31,47.11,2016-09-11 04:00:00+02:00
2016-09-11 05:00:00+02:00,97.05,49.74,47.49,2016-09-11 05:00:00+02:00
2016-09-11 06:00:00+02:00,102.07,53.42,50.55,2016-09-11 06:00:00+02:00
2016-09-11 07:00:00+02:00,102.87,54.02,57.69,2016-09-11 07:00:00+02:00
2016-09-11 08:00:00+02:00,102.65,53.93,57.47,2016-09-11 08:00:00+02:00
2016-09-11 09:00:00+02:00,107.41,58.65,62.29,2016-09-11 09:00:00+02:00
2016-09-11 10:00:00+02:00,104.39,56.53,59.37,2016-09-11 10:00:00+02:00
2016-09-11 11:00:00+02:00,105.86,57.5,60.79,2016-09-11 11:00:00+02:00
2016-09-11 12:00:00+02:00,104.28,55.92,59.18,2016-09-11 12:00:00+02:00
2016-09-11 13:00:00+02:00,106.41,125.14,125.14,2016-09-11 13:00:00+02:00
2016-09-11 14:00:00+02:00,104.67,123.39,123.39,2016-09-11 14:00:00+02:00
2016-09-11 15:00:00+02:00,98.81,117.34,117.34,2016-09-11 15:00:00+02:00
2016-09-11 16:00:00+02:00,98.21,116.74,116.74,2016-09-11 16:00:00+02:00
2016-09-11 17:00:00+02:00,97.21,115.73,115.73,2016-09-11 17:00:00+02:00
2016-09-11 18:00:00+02:00,98.21,116.78,116.78,2016-09-11 18:00:00+02:00
2016-09-11 19:00:00+02:00,102.07,120.67,120.67,2016-09-11 19:00:00+02:00
2016-09-11 20:00:00+02:00,110.18,128.89,128.89,2016-09-11 20:00:00+02:00
2016-09-11 21:00:00+02:00,113.08,131.82,131.82,2016-09-11 21:00:00+02:00
2016-09-11 22:00:00+02:00,106.1,124.52,124.52,2016-09-11 22:00:00+02:00
2016-09-11 23:00:00+02:00,101.8,55.42,57.0,2016-09-11 23:00:00+02:00
2016-09-12 00:00:00+02:00,98.77,51.82,53.91,2016-09-12 00:00:00+02:00
2016-09-12 01:00:00+02:00,99.01,51.26,48.79,2016-09-12 01:00:00+02:00
2016-09-12 02:00:00+02:00,101.43,52.5,49.45,2016-09-12 02:00:00+02:00
2016-09-12 03:00:00+02:00,101.77,52.48,49.29,2016-09-12 03:00:00+02:00
2016-09-12 04:00:00+02:00,101.51,52.18,49.01,2016-09-12 04:00:00+02:00
2016-09-12 05:00:00+02:00,101.7,52.46,49.28,2016-09-12 05:00:00+02:00
2016-09-12 06:00:00+02:00,104.04,54.88,51.69,2016-09-12 06:00:00+02:00
2016-09-12 07:00:00+02:00,109.17,60.39,64.07,2016-09-12 07:00:00+02:00
2016-09-12 08:00:00+02:00,107.41,59.84,62.46,2016-09-12 08:00:00+02:00
2016-09-12 09:00:00+02:00,108.1,60.52,63.16,2016-09-12 09:00:00+02:00
2016-09-12 10:00:00+02:00,106.97,59.6,62.07,2016-09-12 10:00:00+02:00
2016-09-12 11:00:00+02:00,108.16,60.32,63.2,2016-09-12 11:00:00+02:00
2016-09-12 12:00:00+02:00,106.03,58.31,61.08,2016-09-12 12:00:00+02:00
2016-09-12 13:00:00+02:00,105.33,123.85,123.85,2016-09-12 13:00:00+02:00
2016-09-12 14:00:00+02:00,103.66,122.23,122.23,2016-09-12 14:00:00+02:00
2016-09-12 15:00:00+02:00,100.83,119.18,119.18,2016-09-12 15:00:00+02:00
2016-09-12 16:00:00+02:00,102.73,121.08,121.08,2016-09-12 16:00:00+02:00
2016-09-12 17:00:00+02:00,104.09,122.45,122.45,2016-09-12 17:00:00+02:00
2016-09-12 18:00:00+02:00,105.5,123.92,123.92,2016-09-12 18:00:00+02:00
2016-09-12 19:00:00+02:00,107.45,125.88,125.88,2016-09-12 19:00:00+02:00
2016-09-12 20:00:00+02:00,113.49,132.19,132.19,2016-09-12 20:00:00+02:00
2016-09-12 21:00:00+02:00,114.74,133.49,133.49,2016-09-12 21:00:00+02:00
2016-09-12 22:00:00+02:00,105.46,123.93,123.93,2016-09-12 22:00:00+02:00
2016-09-12 23:00:00+02:00,98.19,51.31,53.29,2016-09-12 23:00:00+02:00
2016-09-13 00:00:00+02:00,98.12,50.56,53.12,2016-09-13 00:00:00+02:00
2016-09-13 01:00:00+02:00,98.75,50.69,48.07,2016-09-13 01:00:00+02:00
2016-09-13 02:00:00+02:00,98.88,50.51,47.78,2016-09-13 02:00:00+02:00
2016-09-13 03:00:00+02:00,99.03,50.45,47.62,2016-09-13 03:00:00+02:00
2016-09-13 04:00:00+02:00,100.65,51.51,48.39,2016-09-13 04:00:00+02:00
2016-09-13 05:00:00+02:00,101.21,52.04,48.9,2016-09-13 05:00:00+02:00
2016-09-13 06:00:00+02:00,102.45,53.48,50.4,2016-09-13 06:00:00+02:00
2016-09-13 07:00:00+02:00,108.18,59.44,63.03,2016-09-13 07:00:00+02:00
2016-09-13 08:00:00+02:00,108.8,61.0,63.85,2016-09-13 08:00:00+02:00
2016-09-13 09:00:00+02:00,111.13,63.14,66.17,2016-09-13 09:00:00+02:00
2016-09-13 10:00:00+02:00,108.78,60.93,63.83,2016-09-13 10:00:00+02:00
2016-09-13 11:00:00+02:00,110.54,62.2,65.54,2016-09-13 11:00:00+02:00
2016-09-13 12:00:00+02:00,108.58,60.3,63.52,2016-09-13 12:00:00+02:00
2016-09-13 13:00:00+02:00,107.02,125.71,125.71,2016-09-13 13:00:00+02:00
2016-09-13 14:00:00+02:00,103.97,122.59,122.59,2016-09-13 14:00:00+02:00
2016-09-13 15:00:00+02:00,103.52,122.03,122.03,2016-09-13 15:00:00+02:00
2016-09-13 16:00:00+02:00,103.04,121.56,121.56,2016-09-13 16:00:00+02:00
2016-09-13 17:00:00+02:00,105.74,124.21,124.21,2016-09-13 17:00:00+02:00
2016-09-13 18:00:00+02:00,106.43,124.96,124.96,2016-09-13 18:00:00+02:00
2016-09-13 19:00:00+02:00,107.31,125.85,125.85,2016-09-13 19:00:00+02:00
2016-09-13 20:00:00+02:00,109.98,128.7,128.7,2016-09-13 20:00:00+02:00
2016-09-13 21:00:00+02:00,112.52,131.31,131.31,2016-09-13 21:00:00+02:00
2016-09-13 22:00:00+02:00,104.51,123.03,123.03,2016-09-13 22:00:00+02:00
2016-09-13 23:00:00+02:00,96.99,49.79,52.04,2016-09-13 23:00:00+02:00
2016-09-14 00:00:00+02:00,96.51,49.0,51.51,2016-09-14 00:00:00+02:00
2016-09-14 01:00:00+02:00,97.31,49.3,46.71,2016-09-14 01:00:00+02:00
2016-09-14 02:00:00+02:00,97.75,49.43,46.73,2016-09-14 02:00:00+02:00
2016-09-14 03:00:00+02:00,99.14,50.41,47.46,2016-09-14 03:00:00+02:00
2016-09-14 04:00:00+02:00,100.51,51.28,48.14,2016-09-14 04:00:00+02:00
2016-09-14 05:00:00+02:00,100.72,51.48,48.33,2016-09-14 05:00:00+02:00
2016-09-14 06:00:00+02:00,100.61,51.72,48.74,2016-09-14 06:00:00+02:00
2016-09-14 07:00:00+02:00,108.2,59.41,63.09,2016-09-14 07:00:00+02:00
2016-09-14 08:00:00+02:00,109.82,61.92,64.85,2016-09-14 08:00:00+02:00
2016-09-14 09:00:00+02:00,110.38,62.41,65.46,2016-09-14 09:00:00+02:00
2016-09-14 10:00:00+02:00,108.09,60.25,63.13,2016-09-14 10:00:00+02:00
2016-09-14 11:00:00+02:00,109.3,61.05,64.29,2016-09-14 11:00:00+02:00
2016-09-14 12:00:00+02:00,107.32,59.09,62.26,2016-09-14 12:00:00+02:00
2016-09-14 13:00:00+02:00,106.67,125.31,125.31,2016-09-14 13:00:00+02:00
2016-09-14 14:00:00+02:00,106.65,125.29,125.29,2016-09-14 14:00:00+02:00
2016-09-14 15:00:00+02:00,102.23,120.69,120.69,2016-09-14 15:00:00+02:00
2016-09-14 16:00:00+02:00,99.87,118.31,118.31,2016-09-14 16:00:00+02:00
2016-09-14 17:00:00+02:00,102.25,120.76,120.76,2016-09-14 17:00:00+02:00
2016-09-14 18:00:00+02:00,104.84,123.36,123.36,2016-09-14 18:00:00+02:00
2016-09-14 19:00:00+02:00,107.47,126.01,126.01,2016-09-14 19:00:00+02:00
2016-09-14 20:00:00+02:00,112.2,130.87,130.87,2016-09-14 20:00:00+02:00
2016-09-14 21:00:00+02:00,113.1,131.89,131.89,2016-09-14 21:00:00+02:00
2016-09-14 22:00:00+02:00,105.16,123.68,123.68,2016-09-14 22:00:00+02:00
2016-09-14 23:00:00+02:00,97.99,50.77,53.05,2016-09-14 23:00:00+02:00
2016-09-15 00:00:00+02:00,102.74,55.1,57.77,2016-09-15 00:00:00+02:00
2016-09-15 01:00:00+02:00,98.22,50.19,47.62,2016-09-15 01:00:00+02:00
2016-09-15 02:00:00+02:00,98.63,50.37,47.6,2016-09-15 02:00:00+02:00
2016-09-15 03:00:00+02:00,99.37,50.63,47.68,2016-09-15 03:00:00+02:00
2016-09-15 04:00:00+02:00,101.14,51.88,48.71,2016-09-15 04:00:00+02:00
2016-09-15 05:00:00+02:00,101.12,51.86,48.65,2016-09-15 05:00:00+02:00
2016-09-15 06:00:00+02:00,102.72,53.63,50.51,2016-09-15 06:00:00+02:00
2016-09-15 07:00:00+02:00,109.55,60.82,64.46,2016-09-15 07:00:00+02:00
2016-09-15 08:00:00+02:00,110.75,62.83,65.8,2016-09-15 08:00:00+02:00
2016-09-15 09:00:00+02:00,111.26,63.21,66.29,2016-09-15 09:00:00+02:00
2016-09-15 10:00:00+02:00,109.52,61.64,64.56,2016-09-15 10:00:00+02:00
2016-09-15 11:00:00+02:00,110.42,62.13,65.41,2016-09-15 11:00:00+02:00
2016-09-15 12:00:00+02:00,109.03,60.79,64.02,2016-09-15 12:00:00+02:00
2016-09-15 13:00:00+02:00,107.91,126.56,126.56,2016-09-15 13:00:00+02:00
2016-09-15 14:00:00+02:00,108.77,127.42,127.42,2016-09-15 14:00:00+02:00
2016-09-15 15:00:00+02:00,104.84,123.31,123.31,2016-09-15 15:00:00+02:00
2016-09-15 16:00:00+02:00,103.88,122.29,122.29,2016-09-15 16:00:00+02:00
2016-09-15 17:00:00+02:00,104.29,122.76,122.76,2016-09-15 17:00:00+02:00
2016-09-15 18:00:00+02:00,105.26,123.79,123.79,2016-09-15 18:00:00+02:00
2016-09-15 19:00:00+02:00,107.77,126.26,126.26,2016-09-15 19:00:00+02:00
2016-09-15 20:00:00+02:00,111.03,129.64,129.64,2016-09-15 20:00:00+02:00
2016-09-15 21:00:00+02:00,114.55,133.35,133.35,2016-09-15 21:00:00+02:00
2016-09-15 22:00:00+02:00,106.63,125.22,125.22,2016-09-15 22:00:00+02:00
2016-09-15 23:00:00+02:00,98.87,51.68,53.94,2016-09-15 23:00:00+02:00
2016-09-16 00:00:00+02:00,96.93,49.52,51.97,2016-09-16 00:00:00+02:00
2016-09-16 01:00:00+02:00,96.08,48.12,45.56,2016-09-16 01:00:00+02:00
2016-09-16 02:00:00+02:00,95.62,47.43,44.74,2016-09-16 02:00:00+02:00
2016-09-16 03:00:00+02:00,96.46,47.71,44.81,2016-09-16 03:00:00+02:00
2016-09-16 04:00:00+02:00,96.39,47.47,44.51,2016-09-16 04:00:00+02:00
2016-09-16 05:00:00+02:00,98.19,49.17,46.13,2016-09-16 05:00:00+02:00
2016-09-16 06:00:00+02:00,100.86,51.71,48.59,2016-09-16 06:00:00+02:00
2016-09-16 07:00:00+02:00,106.92,58.34,61.84,2016-09-16 07:00:00+02:00
2016-09-16 08:00:00+02:00,107.69,59.8,62.71,2016-09-16 08:00:00+02:00
2016-09-16 09:00:00+02:00,109.3,61.19,64.29,2016-09-16 09:00:00+02:00
2016-09-16 10:00:00+02:00,107.1,59.11,62.09,2016-09-16 10:00:00+02:00
2016-09-16 11:00:00+02:00,108.59,60.13,63.52,2016-09-16 11:00:00+02:00
2016-09-16 12:00:00+02:00,107.81,59.37,62.73,2016-09-16 12:00:00+02:00
2016-09-16 13:00:00+02:00,107.44,126.13,126.13,2016-09-16 13:00:00+02:00
2016-09-16 14:00:00+02:00,106.43,125.11,125.11,2016-09-16 14:00:00+02:00
2016-09-16 15:00:00+02:00,100.45,118.9,118.9,2016-09-16 15:00:00+02:00
2016-09-16 16:00:00+02:00,100.88,119.33,119.33,2016-09-16 16:00:00+02:00
2016-09-16 17:00:00+02:00,101.82,120.27,120.27,2016-09-16 17:00:00+02:00
2016-09-16 18:00:00+02:00,103.1,121.56,121.56,2016-09-16 18:00:00+02:00
2016-09-16 19:00:00+02:00,106.09,124.62,124.62,2016-09-16 19:00:00+02:00
2016-09-16 20:00:00+02:00,110.29,128.9,128.9,2016-09-16 20:00:00+02:00
2016-09-16 21:00:00+02:00,112.85,131.64,131.64,2016-09-16 21:00:00+02:00
2016-09-16 22:00:00+02:00,106.08,124.61,124.61,2016-09-16 22:00:00+02:00
2016-09-16 23:00:00+02:00,95.54,48.87,50.72,2016-09-16 23:00:00+02:00
